Id,Name,Country,Latitude,Longitude,Government_Area,Market,Street,Suburb,Availability_30,Availability_365,Availability_60,Availability_90,Bathrooms,Bed_Type,Bedrooms,Beds,Number_Of_Reviews,Price,Property_Type,Review_Scores_Accuracy,Review_Scores_Checkin,Review_Scores_Cleanliness,Review_Scores_Communication,Review_Scores_Location,Review_Scores_Rating,Review_Scores_Value,Room_Type,Security_Deposit,Accommodates,Image
20994775,Top Floor Penthouse Unit with Giant Views!!!,United States,-156.45813,20.76371,Kihei-Makena,Maui,"Kihei, HI, United States",Maui,0,168,6,11,2,Real Bed,2,3,6,280,Condominium,10,10,9,10,9,97,9,Entire home/apt,250,6,https://a0.muscache.com/im/pictures/6e6f3b34-b044-409a-824b-9e4d69db3487.jpg?aki_policy=large
21005012,Porto Villa - I,Portugal,-8.60697,41.1461,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",14,329,36,66,1,Real Bed,1,1,1,60,Guest suite,10,10,10,10,10,100,10,Private room,0,2,https://a0.muscache.com/im/pictures/fdd9c5f1-dc70-4a15-8c31-f692ca1df2aa.jpg?aki_policy=large
21006757,Studio with Terrace next to Rambla and Monjuic,Spain,2.17039,41.37302,el Poble Sec,Barcelona,"Barcelona, Catalunya, Spain",Sants-Montjuïc,20,344,43,69,1,Real Bed,0,1,30,100,Loft,9,9,9,9,9,87,9,Entire home/apt,250,2,https://a0.muscache.com/im/pictures/9c7dcbdd-fc2b-40a0-adec-680c02514a3b.jpg?aki_policy=large
21031806,InSitu Formosa 178 - Citrine,Portugal,-8.60242,41.14862,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",17,333,47,75,1,Real Bed,1,1,7,50,Apartment,10,10,9,10,10,100,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/b75f15b7-b736-4a44-8324-7ad77749ce24.jpg?aki_policy=large
2104807,Luminous dúplex apartment in Gracia district,Spain,2.16127,41.39879,la Vila de Gràcia,Barcelona,"Barcelona, Catalonia, Spain",Gràcia,10,333,33,63,1,Pull-out Sofa,1,1,6,150,Apartment,7,7,9,7,9,67,7,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/28698038/25c2a382_original.jpg?aki_policy=large
21053564,Nice Room with Pool Best Area Ipanema Posto 9,Brazil,-43.20482124,-22.98101328,Ipanema,Rio De Janeiro,"Ipanema, Rio de Janeiro, Brazil",Ipanema,25,360,55,85,1,Real Bed,1,1,2,298,Apartment,7,10,9,10,10,70,8,Private room,0,2,https://a0.muscache.com/im/pictures/6f1a951c-3f8a-404e-a525-6f06f4812655.jpg?aki_policy=large
21055635,Twin Room with Shared Bathroom,Spain,2.17263,41.40557,la Sagrada Família,Barcelona,"Barcelona, Catalunya, Spain",Eixample,30,292,60,90,1,Real Bed,1,2,1,25,Other,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/b96de0bf-9190-4c49-9ffe-a78b72a84fff.jpg?aki_policy=large
21056118,Cosy interior room for 2! I CA,Spain,2.19112,41.41492,el Clot,Barcelona,"Barcelona, Catalunya, Spain",Sant Martí,20,330,36,66,2,Real Bed,1,1,42,15,Apartment,9,9,9,10,9,88,9,Private room,0,2,https://a0.muscache.com/im/pictures/578dcc2d-0d07-4e6c-9334-e009180d2ab3.jpg?aki_policy=large
2105881,AMAZING Apt Botafogo Beach - 1 min to Subway,Brazil,-43.18290485,-22.95342984,Botafogo,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Botafogo,0,4,0,0,1,Real Bed,1,2,17,160,Serviced apartment,9,10,8,10,10,88,9,Entire home/apt,1000,2,https://a0.muscache.com/im/pictures/8b99979e-6acd-4a0b-a636-60e790d24a0d.jpg?aki_policy=large
21059755,Quarto no Leblon - Ótima Localização - Quarto 02,Brazil,-43.21954175,-22.98194609,Leblon,Rio De Janeiro,"Leblon, Rio de Janeiro, Brazil",Leblon,12,62,21,21,1,Real Bed,1,1,23,201,Apartment,10,10,9,10,10,98,10,Private room,500,2,https://a0.muscache.com/im/pictures/2fd16cb0-811a-4c73-9759-f60533501888.jpg?aki_policy=large
21061587,İstanbul Atakent,Turkey,28.7659,41.04997,Kucukcekmece,Istanbul,"Küçükçekmece, İstanbul, Turkey",Kucukcekmece,0,2,0,2,1,Real Bed,2,1,2,74,Apartment,10,10,10,10,10,100,10,Private room,0,1,https://a0.muscache.com/im/pictures/75d7702b-054c-4378-99d4-3ffd520ee811.jpg?aki_policy=large
21063718,luxury room  with toilet  for couples Or woman.bus,Australia,150.98024,-33.84736,Holroyd,Sydney,"Guildford, NSW, Australia",Holroyd,0,0,0,0,1,Real Bed,1,2,12,45,House,10,10,9,9,9,95,10,Private room,0,1,https://a0.muscache.com/im/pictures/91f80d53-47ff-4ffa-8767-56c621e2981e.jpg?aki_policy=large
21066228,Ribeira - Dixo's Oporto Apartments IV,Portugal,-8.61432,41.14235,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",9,224,36,61,1,Real Bed,1,1,82,70,Apartment,10,10,10,9,10,94,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/9992c284-9f52-4ac3-a8ff-27cab2980cc7.jpg?aki_policy=large
21078272,"Private, double room in Barcelona",Spain,2.18748,41.418,Navas,Barcelona,"Barcelona, Cataluña, Spain",Sant Andreu,0,0,0,0,1,Real Bed,1,2,0,60,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/39a9c900-c5d2-495b-81ff-1709f0620c60.jpg?aki_policy=large
210968,"Beautiful North Shore Oahu,3 Beds!",United States,-158.03187,21.67999,North Shore Oahu,Oahu,"Haleiwa, HI, United States",North Shore,5,304,22,45,1,Real Bed,1,3,289,169,Guesthouse,10,10,9,10,10,93,9,Entire home/apt,200,4,https://a0.muscache.com/im/pictures/b65d6028-25ed-4527-bac7-7af63b86c37c.jpg?aki_policy=large
21097380,Comfy bedroom in spacious apartment,Hong Kong,114.19318,22.32031,Kowloon City,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Kowloon City,0,0,0,0,1,Real Bed,1,1,3,251,Apartment,10,10,10,10,8,100,9,Private room,1000,1,https://a0.muscache.com/im/pictures/3222d29c-4644-4159-97f0-ef0b90473245.jpg?aki_policy=large
21103245,Beautiful interior designed flat in Montjüic,Spain,2.16834,41.37236,el Poble Sec,Barcelona,"Barcelona, Cataluña, Spain",Sants-Montjuïc,3,338,33,63,1,Real Bed,2,2,5,25,Apartment,10,9,9,8,10,84,7,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/6b86ec7a-f1fa-44b5-bf1b-5d465ad8f787.jpg?aki_policy=large
21103954,Cozy Room for 2 ppl in Mong Kok-A,Hong Kong,114.17289,22.31743,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Mong Kok,29,364,59,89,1,Real Bed,1,1,0,400,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/ab4d02e2-ec4f-41c0-8d98-aa915a709d37.jpg?aki_policy=large
21105022,1-Bedroom apartment at Icône Condos - 1105,Canada,-73.57226,45.49653,Ville-Marie,Montreal,"Montréal, Québec, Canada",Downtown Montreal,0,131,0,0,1,Real Bed,1,1,0,93,Apartment,0,0,0,0,0,0,0,Entire home/apt,1000,2,https://a0.muscache.com/im/pictures/ee4c3b10-80bd-41bb-ae99-b5d96e43659c.jpg?aki_policy=large
21106002,♕ Downtown Manhattan I Private Bedroom♕,United States,-73.9909,40.71363,Chinatown,New York,"New York, NY, United States",Chinatown,4,4,4,4,1,Real Bed,1,1,53,90,Apartment,10,10,10,10,10,96,10,Private room,0,2,https://a0.muscache.com/im/pictures/b7a50961-36c1-4d1b-b466-9cdb5f046470.jpg?aki_policy=large
21111727,Urban Venture @McGill Ghetto Social experience,Canada,-73.5772,45.50893,Le Plateau-Mont-Royal,Montreal,"Montréal, Québec, Canada",McGill Ghetto,19,40,40,40,1,Real Bed,1,1,117,30,Apartment,9,9,8,9,9,89,9,Private room,0,2,https://a0.muscache.com/im/pictures/05708812-10cc-41b9-a31a-4b1b3c1fea7f.jpg?aki_policy=large
21127680,Sydney CBD one Bedroom Resort Style Apt (我們會說中文),Australia,151.20899,-33.87929,Sydney,Sydney,"Sydney, NSW, Australia",Haymarket,6,121,18,30,1,Real Bed,1,1,62,151,Apartment,10,10,9,10,10,92,9,Entire home/apt,400,4,https://a0.muscache.com/im/pictures/e9945b05-36c4-42db-8194-0754fb4c223b.jpg?aki_policy=large
21130291,Habitación con terraza y mucha luz en el centro.,Spain,2.15105,41.38455,la Nova Esquerra de l'Eixample,Barcelona,"Barcelona, Catalunya, Spain",Eixample,0,0,0,0,1,Real Bed,1,1,0,30,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/74060567-1a6d-49ca-98ca-216451d77a7b.jpg?aki_policy=large
21132824,"Porto, Costa Cabral Rooftop Apartment",Portugal,-8.58695,41.17431,Paranhos,Porto,"Porto, Porto, Portugal",Paranhos,23,258,41,52,1,Real Bed,2,3,31,49,Apartment,10,10,10,10,9,100,10,Entire home/apt,0,5,https://a0.muscache.com/im/pictures/9be6a1a1-3195-446a-9cad-6381b9618989.jpg?aki_policy=large
2113358,z1 Bedroom@Whole Apartment w/Lift,Hong Kong,114.16908,22.30658,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Jordan,9,297,25,55,1,Real Bed,2,4,5,801,Apartment,9,8,9,9,9,88,8,Entire home/apt,1000,8,https://a0.muscache.com/im/pictures/6f3f6725-36a9-4c3c-9a1a-4ab84db7ffe2.jpg?aki_policy=large
2113927,Apartment in Copacabana Beach,Brazil,-43.17434177,-22.96381356,Copacabana,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Copacabana,22,357,52,82,2,Real Bed,2,2,3,351,Apartment,8,7,10,10,10,93,9,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/28807184/9f56e957_original.jpg?aki_policy=large
21145923,Casa Montreal (Perfect for Family/Group)!,Canada,-73.63296,45.54191,Villeray-Saint-Michel-Parc-Extension,Montreal,"Montréal, Québec, Canada",Villeray,14,250,34,50,2,Real Bed,3,8,55,199,House,10,10,10,10,10,98,10,Entire home/apt,600,12,https://a0.muscache.com/im/pictures/53ce0d44-eb0f-4a59-8c12-661eff536563.jpg?aki_policy=large
21155900,ENDLESS SUITES TAKSIM,Turkey,28.98106,41.04043,Beyoglu,Istanbul,"Beyoğlu, İstanbul, Turkey",Beyoglu,30,365,60,90,1,Real Bed,1,2,4,258,Other,6,6,7,7,6,53,7,Private room,0,2,https://a0.muscache.com/im/pictures/71e24fe8-42f9-4a99-b423-72b4954941c4.jpg?aki_policy=large
2116352,Private room with great breakfast,Brazil,-43.18941885,-22.92386338,Santa Teresa,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Santa Teresa,14,256,14,14,2,Real Bed,1,1,143,168,Bed and breakfast,10,10,10,10,10,98,10,Private room,0,2,https://a0.muscache.com/im/pictures/53148126/9efa348a_original.jpg?aki_policy=large
21174788,Merkez'de Ferah BAHÇELİ DAİRE ! Sporsalonu/ 1+1,Turkey,28.97047,41.05901,Sisli,Istanbul,"İstanbul, İstanbul, Turkey",Şişli,0,324,19,49,1,Airbed,1,1,3,121,Serviced apartment,9,10,8,10,9,80,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/650bd38e-0994-4ce5-ba65-a4d24ca997b9.jpg?aki_policy=large
21179158,LUXURY CONDO @TOUR DES CANADIENS,Canada,-73.57043,45.4968,Ville-Marie,Montreal,"Montréal, Québec, Canada",Downtown Montreal,0,0,0,0,1,Real Bed,2,3,11,178,Condominium,9,9,10,10,10,95,9,Entire home/apt,250,5,https://a0.muscache.com/im/pictures/e17632d3-d467-4111-8306-edc8d9e86ae1.jpg?aki_policy=large
21180955,Plaza España Apartment,Spain,2.15002,41.38031,la Nova Esquerra de l'Eixample,Barcelona,"Barcelona, Catalunya, Spain",Eixample,10,330,25,55,1,Real Bed,2,2,12,100,Apartment,9,10,9,9,9,84,8,Entire home/apt,250,4,https://a0.muscache.com/im/pictures/e0e884ea-804c-48d4-a1c6-5e1711cc4d1c.jpg?aki_policy=large
21181684,Varanda Porto,Portugal,-8.61735,41.16556,Paranhos,Porto,"Porto, Porto, Portugal",Paranhos,15,150,39,58,1,Real Bed,1,1,3,39,House,10,10,10,9,8,100,9,Private room,0,2,https://a0.muscache.com/im/pictures/ffd2ceac-8cf7-4f7b-bff4-380db7dd13d0.jpg?aki_policy=large
2118641,Luxury Suite in Sultanahmet #3,Turkey,28.97931,41.00446,Fatih,Istanbul,"Istanbul, Istanbul Province, Turkey",Sultanahmet,21,327,42,63,1,Real Bed,1,1,191,121,Boutique hotel,9,9,9,10,10,90,9,Private room,596,2,https://a0.muscache.com/im/pictures/28864610/8ae7fa35_original.jpg?aki_policy=large
2119162,Design studio in Copacabana,Brazil,-43.18662929,-22.96813223,Copacabana,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Copacabana,11,330,32,59,1,Real Bed,1,1,95,149,Apartment,10,10,9,10,10,92,9,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/00c4bd85-2afa-4e8b-a22d-2e0bf470d593.jpg?aki_policy=large
2119780,12 people or we can negotiate.,Brazil,-43.35434052,-23.00821012,Barra da Tijuca,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Barra da Tijuca,0,309,4,34,6,Real Bed,5,6,0,1865,House,0,0,0,0,0,0,0,Entire home/apt,11195,12,https://a0.muscache.com/im/pictures/28877001/8508446d_original.jpg?aki_policy=large
21199380,1 bedroom VIP apartment near Bell Center - 501,Canada,-73.57906,45.49463,Ville-Marie,Montreal,"Montréal, Québec, Canada",Downtown Montreal,15,323,45,60,1,Real Bed,1,0,21,68,Apartment,10,9,10,10,10,98,10,Entire home/apt,500,2,https://a0.muscache.com/im/pictures/055cd635-e59d-4da4-8372-c30a0343ae65.jpg?aki_policy=large
21201544,The Porto Concierge - Tullins Palmeira Apartment,Portugal,-8.70008,41.19393,Matosinhos e Leça da Palmeira,Porto,"Leça da Palmeira, Porto, Portugal",Matosinhos e Leça da Palmeira,16,317,39,69,1,Real Bed,1,1,16,50,Apartment,8,9,8,9,9,81,8,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/b2e81405-4937-460a-8aa6-4934df8e7f6f.jpg?aki_policy=large
21201643,Copacabana Flat Palace,Brazil,-43.17862216,-22.96608814,Copacabana,Rio De Janeiro,"Copacabana, Rio de Janeiro, Brazil",Copacabana,15,165,45,75,1,Real Bed,1,2,5,97,Apartment,10,10,10,10,10,96,9,Entire home/apt,500,3,https://a0.muscache.com/im/pictures/07a90c98-b2ed-4ab3-8135-c1a92f95a4e9.jpg?aki_policy=large
21204926,Convenient in Heart of the City **FREE PARKING**,Canada,-73.57589,45.5081,Le Plateau-Mont-Royal,Montreal,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,14,166,40,55,1,Real Bed,1,3,71,85,Apartment,9,9,8,10,9,89,8,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/37169ff3-1ef0-4eda-856f-2fb97755005e.jpg?aki_policy=large
21210250,"Large Studio Apartment, 15-20mins from downtown",United States,-73.94294,40.83638,Washington Heights,New York,"New York, NY, United States",Manhattan,24,310,32,41,1,Real Bed,0,1,3,125,Apartment,10,10,10,10,9,100,10,Entire home/apt,150,2,https://a0.muscache.com/im/pictures/c9a55d9f-e15d-4edc-99f7-09d306e10123.jpg?aki_policy=large
21229065,Cosy Single Room in the Centre,Spain,2.17186,41.37953,el Raval,Barcelona,"Barcelona, Catalunya, Spain",El Raval,30,180,60,90,1,Real Bed,1,1,0,29,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/301ab4b5-50fe-4e95-b225-514fb7d7c81f.jpg?aki_policy=large
21232424,Casa com quatro quartos em área verde.,Brazil,-43.48059257,-22.97777288,Vargem Grande,Rio De Janeiro,"Vargem Grande, Rio de Janeiro, Brazil",Vargem Grande,0,0,0,0,3,Real Bed,4,6,0,298,House,0,0,0,0,0,0,0,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/f483440d-0f7d-48a8-b400-6368c4ee520b.jpg?aki_policy=large
2123266,"""GREAT LOCATION COPACABANA BEACH = 60m2 =4 people""",Brazil,-43.18834471,-22.97677386,Copacabana,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Copacabana,20,20,20,20,1,Real Bed,2,4,3,776,Apartment,10,10,10,10,10,100,9,Entire home/apt,1007,4,https://a0.muscache.com/im/pictures/43228342/89249369_original.jpg?aki_policy=large
21234040,Great room in Great Spot in Great student flat,Canada,-73.58341,45.51726,Le Plateau-Mont-Royal,Montreal,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,0,0,0,0,1,Real Bed,1,1,1,20,Apartment,0,0,6,0,0,60,0,Private room,0,2,https://a0.muscache.com/im/pictures/ee578bc8-cdc3-48ef-8015-4a72d2a88d81.jpg?aki_policy=large
21237763,Apartamento sala e quarto na Barra da Tijuca,Brazil,-43.31949537,-23.00659193,Barra da Tijuca,Rio De Janeiro,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,0,0,0,0,1,Real Bed,1,1,2,145,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/7a01d272-c3df-485e-a405-48d9a19415fa.jpg?aki_policy=large
21244482,UNIQUE GARDEN FLAT – DEE WHY BEACH,Australia,151.29737,-33.75839,Warringah,Sydney,"Dee Why, NSW, Australia",Warringah,0,0,0,0,1,Real Bed,2,2,7,118,Guest suite,9,10,9,10,10,97,10,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/4e97c841-5f87-44c1-af72-1b2765533e58.jpg?aki_policy=large
21248215,Charming 2 bedroom Appartement 1st floor -Parking!,Canada,-73.54414,45.52984,Ville-Marie,Montreal,"Montréal, Québec, Canada",Mercier-Hochelaga-Maisonneuve,0,0,0,0,1,Real Bed,2,2,4,60,Apartment,10,10,10,9,9,95,10,Entire home/apt,150,4,https://a0.muscache.com/im/pictures/d2ab5760-d8c1-4c75-b667-9e348cff6d20.jpg?aki_policy=large
21251556,Charming Little Italy appt with private patio.,Canada,-73.60547,45.5326,Rosemont-La Petite-Patrie,Montreal,"Montréal, Québec, Canada",Mile End,0,0,0,0,1,Real Bed,1,2,2,75,Apartment,10,10,10,10,10,100,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/ce7347dd-cde7-4e1c-9b4f-b77cad53d055.jpg?aki_policy=large
21261556,BO - Júlio Dinis *Apt T1 Superior e Vista Cidade,Portugal,-8.62903,41.15703,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",1,279,12,25,1,Real Bed,1,2,0,55,Condominium,0,0,0,0,0,0,0,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/16c5ace6-fb17-4d7e-a8ce-6833519c80a4.jpg?aki_policy=large
21264297,Winter Escape in Morningside Heights,United States,-73.96031,40.81467,Morningside Heights,New York,"New York, NY, United States",Manhattan,1,15,5,15,1,Real Bed,1,1,88,59,Apartment,10,10,10,10,10,97,10,Private room,0,2,https://a0.muscache.com/im/pictures/99c84c27-29b0-4222-b58a-06421cefe5dd.jpg?aki_policy=large
21281467,Absolute harborfront 2-bed luxury heaven MAR SALE!,Australia,151.25416,-33.87239,Woollahra,Sydney,"Rose Bay, NSW, Australia",Bellevue Hill,11,63,32,62,1,Real Bed,2,3,9,296,Condominium,10,10,10,10,10,100,10,Entire home/apt,0,7,https://a0.muscache.com/im/pictures/b5bb04a7-253b-478e-ab3b-22b11f53bd3f.jpg?aki_policy=large
21281761,Fully equipped flat with 2 luminous rooms,Hong Kong,114.17473,22.27798,Wan Chai,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,0,0,0,0,1,Real Bed,2,2,0,652,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/f20c3280-a5af-4533-8dc2-74abd90118c6.jpg?aki_policy=large
21291633,GREAT 2BDR PENTHOUSE 100m TO COPACABANA BEACH,Brazil,-43.18874392,-22.97616535,Copacabana,Rio De Janeiro,"RIO DE JANEIRO, Rio de Janeiro, Brazil",Copacabana,20,336,50,73,2,Real Bed,2,2,0,541,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/c276f2db-d4a6-433e-adf2-4bf0affe9deb.jpg?aki_policy=large
2130117,Tsim Sha Tsui  1 person,Hong Kong,114.17503,22.2968,Yau Tsim Mong,Hong Kong,"九龍, 香港, Hong Kong",Yau Tsim Mong,0,0,0,0,1,Couch,1,1,17,212,Apartment,9,10,9,10,10,92,9,Shared room,0,1,https://a0.muscache.com/im/pictures/de86f3f6-3b60-4056-a73f-053fb13f8d61.jpg?aki_policy=large
21306698,Liiiving in Porto | Aliados Cosy Apartment,Portugal,-8.60937,41.15012,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",26,361,56,86,1,Real Bed,1,1,4,70,Apartment,9,10,10,10,10,90,9,Entire home/apt,150,4,https://a0.muscache.com/im/pictures/7afea709-8e0e-4410-90b4-10f89c17bdd6.jpg?aki_policy=large
21312909,"Kihei Akahi C-607 - 1 Bedroom, Top Floor, Ocean Views, 2 pools, Tennis - Condo",United States,-156.44528,20.71691,Kihei-Makena,Maui,"Kihei, HI, United States",Maui,3,275,15,35,1,Real Bed,1,1,37,119,Condominium,10,10,9,10,10,92,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/8025bdd2-7f68-4b00-a34f-f49c57e58369.jpg?aki_policy=large
21322869,Habitación acogedora en zona muy tranquila,Spain,2.14653,41.42339,la Teixonera,Barcelona,"Barcelona, Catalunya, Spain",Horta-Guinardó,25,72,50,72,1,Real Bed,1,1,7,40,Apartment,10,10,10,10,9,97,9,Private room,0,1,https://a0.muscache.com/im/pictures/fe44cfda-e537-496e-9685-b18cdd6a2493.jpg?aki_policy=large
2133967,Feel at home.. in a cosy and warm,Turkey,28.99543,41.05987,Sisli,Istanbul,"Istanbul, Istanbul Province, Turkey",Şişli,30,365,60,90,1,Real Bed,1,1,10,74,Apartment,10,10,10,10,10,89,10,Private room,0,2,https://a0.muscache.com/im/pictures/64095775/4312b846_original.jpg?aki_policy=large
21352206,｡Townhouse,Australia,151.07197,-33.84395,Auburn,Sydney,"Sydney Olympic Park, NSW, Australia",Auburn,0,0,0,0,2,Real Bed,1,1,0,75,Townhouse,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/9f3aebcf-9026-492d-a1be-bc25110ccd9d.jpg?aki_policy=large
21353587,Amazing place in Barcelona centre,Spain,2.14745,41.38376,la Nova Esquerra de l'Eixample,Barcelona,"Barcelona, Catalunya, Spain",Eixample,29,89,59,89,1,Real Bed,1,1,0,59,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/6239843d-fa38-4beb-9aa9-c780753d1dd1.jpg?aki_policy=large
21354176,Vivenda Isabel Africa room,Portugal,-8.62998,41.0264,São Félix da Marinha,Porto,"São Félix da Marinha, Porto, Portugal",São Félix da Marinha,30,365,60,90,1,Real Bed,1,2,0,60,House,0,0,0,0,0,0,0,Private room,0,3,https://a0.muscache.com/im/pictures/99d3689b-7f14-4a72-99e7-3db9813a45ed.jpg?aki_policy=large
21362635,Azur Lodge and Beach House,Portugal,-8.7383,41.3398,Azurara,Porto,"Porto, Porto, Portugal",Azurara,1,188,1,1,2,Real Bed,2,3,7,90,House,10,10,10,10,9,100,10,Entire home/apt,100,4,https://a0.muscache.com/im/pictures/04fbdbbd-7c1e-4031-aa01-2207b116c3f6.jpg?aki_policy=large
21365501,NEW!_Warm Apt._1min Subway_8ppl_3room2bath,Hong Kong,114.18183,22.28021,Wan Chai,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,5,226,12,30,2,Real Bed,3,5,70,1295,Apartment,10,10,9,10,10,97,10,Entire home/apt,0,8,https://a0.muscache.com/im/pictures/2cacc718-d524-4196-82ce-bb7633dfe120.jpg?aki_policy=large
21368282,Modestly Waverly,Canada,-73.60294,45.52529,Le Plateau-Mont-Royal,Montreal,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,0,0,0,0,1,Real Bed,0,1,1,20,Apartment,10,10,10,10,10,100,10,Private room,0,1,https://a0.muscache.com/im/pictures/d21d0e13-7e0a-4173-b181-bee01f4659bc.jpg?aki_policy=large
21379141,"JK1,2人大床房+独立卫生间+地铁口楼上+朗豪坊+旺角闹市中心+女人街+购物街+美食中心",Hong Kong,114.17977,22.32187,Kowloon City,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Kowloon City,20,111,48,78,1,Real Bed,1,1,12,345,Apartment,9,10,9,10,10,85,9,Private room,0,2,https://a0.muscache.com/im/pictures/a96508cd-7e0f-4290-8d97-29a1f1d0524a.jpg?aki_policy=large
21382912,Perfect location to reach allaround,Turkey,28.99616,41.05978,Sisli,Istanbul,"Şişli, İstanbul, Turkey",Şişli,30,365,60,90,1,Real Bed,1,2,7,63,Serviced apartment,8,9,7,7,8,74,7,Private room,0,3,https://a0.muscache.com/im/pictures/ee2a1a1f-5fa7-4e4e-a1c9-0e1dfd8d88f6.jpg?aki_policy=large
21389251,Vibrant Flat with Rooftop Terrace and City Views,Spain,2.13676,41.38121,Sants,Barcelona,"Barcelona, Catalunya, Spain",Sants-Montjuïc,0,220,0,0,1,Real Bed,1,1,6,90,Apartment,10,10,10,10,10,100,10,Entire home/apt,400,2,"https://a0.muscache.com/4ea/air/v2//pictures/b9b9b215-af4e-41c0-8bbd-a79ddde1f05a.jpg?t=r:w1200-h720-sfit,e:fjpg-c85"
21395598,Kihei Condo Steps to Beach w/ Pool & New AC!,United States,-156.45783,20.7619,Kihei-Makena,Maui,"Kihei, HI, United States",Maui,2,203,4,19,2,Real Bed,2,2,1,405,Condominium,10,10,8,10,10,100,8,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/18153bfd-58bb-4435-928a-4821c17b0beb.jpg?aki_policy=large
21406716,Lantau Beach Flat & Rooftop,Hong Kong,113.95479,22.23542,Islands,Hong Kong,"Lantau, New Territories, Hong Kong",Islands,9,69,39,69,1,Real Bed,1,1,24,1178,Apartment,10,10,10,10,10,98,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/766253ed-ed33-437c-bcd1-ade391995c53.jpg?aki_policy=large
2141667,Riverview at Lovely Harlem/UWS Home,United States,-73.95353,40.81968,Harlem,New York,"New York, NY, United States",Harlem,2,82,3,7,2,Real Bed,1,2,131,93,Apartment,10,10,10,10,10,97,10,Private room,0,3,https://a0.muscache.com/im/pictures/7543ec16-88e5-4e3e-8891-8f425f2ddbb7.jpg?aki_policy=large
21421463,Stylish executive studio in inner Sydney,Australia,151.19355,-33.86632,Sydney,Sydney,"Pyrmont, Australia",Pyrmont,0,0,0,0,1,Real Bed,1,2,24,171,Apartment,9,8,10,9,10,93,9,Entire home/apt,250,3,https://a0.muscache.com/im/pictures/51582d8c-e78d-4dbb-bf1d-d32bfd8553ec.jpg?aki_policy=large
